Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail  LLCER Anglais;2022;Provence-Alpes-Côte d’Azur;Public;270;70;100.0000000000000000;321;2271
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail LLCER Italien;2022;Provence-Alpes-Côte d’Azur;Public;17;2;100.0000000000000000;35;196
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail LLCER Italien;2022;Provence-Alpes-Côte d’Azur;Public;17;4;100.0000000000000000;49;194
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Philosophie, Anthropologie, Lettres;2022;Provence-Alpes-Côte d’Azur;Public;14;3;100.0000000000000000;16;354
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Philosophie, Anthropologie, Lettres;2022;Provence-Alpes-Côte d’Azur;Public;41;2;100.0000000000000000;45;1447
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Philosophie, Anthropologie, Lettres;2022;Provence-Alpes-Côte d’Azur;Public;113;19;100.0000000000000000;152;1505
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Psychologie;2022;Provence-Alpes-Côte d’Azur;Public;39;4;100.0000000000000000;39;5212
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Psychologie;2022;Provence-Alpes-Côte d’Azur;Public;211;15;100.0000000000000000;223;10377
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Psychologie;2022;Provence-Alpes-Côte d’Azur;Public;1012;213;100.0000000000000000;1032;11537
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sciences de l'homme et de la société (Anthropologie - Géographie et aménagement - Histoire - Sociologie);2022;Provence-Alpes-Côte d’Azur;Public;29;7;100.0000000000000000;32;353
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sciences de l'homme et de la société (Anthropologie - Géographie et aménagement - Histoire - Sociologie);2022;Provence-Alpes-Côte d’Azur;Public;230;40;100.0000000000000000;252;1388
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sciences du langage, Lettres;2022;Provence-Alpes-Côte d’Azur;Public;21;4;100.0000000000000000;22;169
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sciences du langage, Lettres;2022;Provence-Alpes-Côte d’Azur;Public;71;13;100.0000000000000000;112;360
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sociologie - Philosophie - Sciences de l'Education - Sciences du langage;2022;Provence-Alpes-Côte d’Azur;Public;34;6;100.0000000000000000;50;3021
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sociologie - Philosophie - Sciences de l'Education - Sciences du langage;2022;Provence-Alpes-Côte d’Azur;Public;87;16;100.0000000000000000;100;2986
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sociologie - Philosophie - Sciences de l'Education - Sciences du langage;2022;Provence-Alpes-Côte d’Azur;Public;73;7;100.0000000000000000;100;3021
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Sociologie - Philosophie - Sciences de l'Education - Sciences du langage;2022;Provence-Alpes-Côte d’Azur;Public;116;25;100.0000000000000000;120;1927
Aix Marseille Université - Site d'Arles - Licence - Portail Droit;2022;Provence-Alpes-Côte d’Azur;Public;20;7;100.0000000000000000;20;201
Aix Marseille Université - Site d'Arles - Licence - Portail Droit;2022;Provence-Alpes-Côte d’Azur;Public;90;20;100.0000000000000000;90;1049
Aix-Marseille Université - Site d'Aubagne - Licence - Sciences et Techniques des Activités Physiques et Sportives - Parcours Activités Equestres Adaptées - APAS;2022;Provence-Alpes-Côte d’Azur;Public;28;5;100.0000000000000000;30;477
Aix Marseille Université- Site de Gap - Licence - Portail Sciences et Techniques des Activités Physiques et Sportives - STAPS;2022;Provence-Alpes-Côte d’Azur;Public;10;0;0.00000000000000000000;10;162
Aix Marseille Université- Site de Gap - Licence - Portail Sciences et Techniques des Activités Physiques et Sportives - STAPS;2022;Provence-Alpes-Côte d’Azur;Public;82;13;100.0000000000000000;85;616
Aix-Marseille Université - Site de Marseille Colbert - Licence - Portail Administration économique et sociale ? Economie et gestion - Gestion;2022;Provence-Alpes-Côte d’Azur;Public;41;16;100.0000000000000000;45;3485
Aix-Marseille Université - Site de Marseille Colbert - Licence - Portail Administration économique et sociale ? Economie et gestion - Gestion;2022;Provence-Alpes-Côte d’Azur;Public;497;126;100.0000000000000000;516;4084
Aix-Marseille Université - Site de Marseille Espace Canebière - Licence - Portail Droit;2022;Provence-Alpes-Côte d’Azur;Public;44;12;100.0000000000000000;50;714
Aix-Marseille Université - Site de Marseille Espace Canebière - Licence - Portail Droit;2022;Provence-Alpes-Côte d’Azur;Public;753;174;100.0000000000000000;922;3953
Aix-Marseille Université - Site de Marseille Espace Canebière - Licence professionnelle - Logistique et transports internationaux Parcours Management et droit du transport maritime;2022;Provence-Alpes-Côte d’Azur;Public;21;5;100.0000000000000000;25;74
Aix-Marseille Université - Site de Marseille Luminy - C.M.I - Cursus Master en Ingénierie - Sciences de la vie - Immunologie Cursus Master Ingénierie (Site Luminy);2022;Provence-Alpes-Côte d’Azur;Public;17;2;100.0000000000000000;25;159
Aix-Marseille Université - Site de Marseille Luminy - C.M.I - Cursus Master en Ingénierie - Sciences et Techniques des Activités Physiques et Sportives - CMI Ingénierie du mouvement humain - Site de Luminy;2022;Provence-Alpes-Côte d’Azur;Public;15;1;100.0000000000000000;15;127
